issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2014-01-01,C3, 36 months,RENT,695.0,21.0,0.0,83.0,26600.0,14.98,24.64,debt_consolidation,0.0,2800.0,Individual,97.04,Not Verified,0.0,CA,w,699.0,16776.0,10705990,8.0,5.0,1,631152.0
2014-01-01,B5, 36 months,RENT,675.0,43.0,0.0,43.9,106000.0,13.53,14.58,credit_card,0.0,6000.0,Individual,203.7,Verified,0.0,NJ,w,679.0,8601.0,10695937,29.0,11.0,1,510192.0
2014-01-01,B1, 36 months,RENT,710.0,32.0,0.0,95.1,105000.0,9.67,32.29,debt_consolidation,0.0,21000.0,Individual,674.37,Verified,0.0,TX,w,714.0,62608.0,9047904,12.0,3.0,1,704851.2
2014-01-01,A1, 36 months,RENT,740.0,48.0,0.0,40.9,95000.0,6.03,27.24,debt_consolidation,2.0,16000.0,Individual,486.97,Source Verified,0.0,CA,f,744.0,7446.0,10785536,14.0,0.0,1,420768.0
2014-01-01,F1, 36 months,MORTGAGE,660.0,29.0,0.0,57.7,60000.0,23.7,8.88,home_improvement,1.0,3000.0,Individual,117.23,Source Verified,0.0,NY,f,664.0,12069.0,10675646,17.0,11.0,1,473385.6
2014-01-01,B2, 36 months,MORTGAGE,670.0,32.0,1.0,36.5,90000.0,10.99,6.29,credit_card,1.0,16000.0,Individual,523.75,Verified,1.0,GA,f,674.0,6792.0,10755558,13.0,4.0,1,452390.4
2014-01-01,C5, 36 months,OWN,680.0,5.0,0.0,47.5,33000.0,16.24,17.27,debt_consolidation,0.0,6000.0,Individual,211.66,Not Verified,0.0,SC,f,684.0,6034.0,10775253,4.0,4.0,1,407548.8
2014-01-01,A4, 36 months,MORTGAGE,760.0,38.0,0.0,31.6,66000.0,7.9,28.27,credit_card,6.0,17500.0,Individual,547.58,Verified,0.0,MD,w,764.0,14030.0,10775258,15.0,0.0,1,1046649.6
2014-01-01,B4, 36 months,MORTGAGE,690.0,12.0,0.0,63.8,65000.0,12.85,12.89,debt_consolidation,0.0,18000.0,Individual,605.2,Not Verified,0.0,NM,w,694.0,16002.0,10785214,9.0,11.0,1,636422.4
2014-01-01,F2, 36 months,MORTGAGE,675.0,12.0,0.0,12.2,80000.0,24.08,1.59,moving,0.0,5000.0,Individual,196.38,Verified,0.0,TX,f,679.0,3575.0,10675290,7.0,4.0,1,873244.8
2014-01-01,B3, 36 months,RENT,670.0,27.0,0.0,74.8,125000.0,11.99,4.07,debt_consolidation,0.0,25000.0,Individual,830.24,Source Verified,0.0,NY,f,674.0,24242.0,10735212,8.0,0.0,1,470707.2
2014-01-01,B2, 36 months,MORTGAGE,685.0,28.0,1.0,62.0,61440.0,10.99,17.66,credit_card,1.0,10000.0,Individual,327.34,Source Verified,1.0,KY,f,689.0,8286.0,10715198,11.0,5.0,1,491875.2
2014-01-01,B1, 36 months,MORTGAGE,715.0,22.0,0.0,45.4,59000.0,9.67,25.57,debt_consolidation,3.0,16000.0,Individual,513.8,Source Verified,0.0,FL,f,719.0,20168.0,10121073,12.0,6.0,1,486604.8
2014-01-01,D1, 60 months,MORTGAGE,665.0,19.0,3.0,74.4,46300.0,16.99,28.72,credit_card,2.0,15000.0,Individual,372.71,Verified,0.0,MI,f,669.0,11984.0,10745187,11.0,7.0,0,836438.4
2014-01-01,D4, 36 months,MORTGAGE,660.0,34.0,1.0,13.8,70000.0,19.22,21.26,other,3.0,2000.0,Individual,73.54,Source Verified,0.0,CO,w,664.0,1624.0,10725131,16.0,1.0,1,407548.8
2014-01-01,D2, 36 months,MORTGAGE,670.0,36.0,0.0,28.2,450000.0,17.57,1.79,debt_consolidation,4.0,28625.0,Individual,1028.7,Verified,0.0,TX,f,674.0,6494.0,10775105,12.0,11.0,0,573350.4
2014-01-01,D5, 60 months,MORTGAGE,690.0,33.0,0.0,26.0,85000.0,19.97,16.52,debt_consolidation,1.0,16800.0,Individual,444.82,Source Verified,0.0,IN,f,694.0,9129.0,10715154,15.0,3.0,0,181526.4
2014-01-01,E1, 60 months,MORTGAGE,660.0,32.0,1.0,74.0,225000.0,20.5,2.23,credit_card,5.0,16800.0,Individual,449.79,Verified,1.0,GA,w,664.0,16687.0,10715157,5.0,2.0,1,465609.6
2014-01-01,B5, 36 months,RENT,675.0,39.0,1.0,39.0,30000.0,13.53,22.92,credit_card,0.0,6250.0,Individual,212.19,Not Verified,1.0,MI,w,679.0,7265.0,10705108,13.0,8.0,1,986256.0
2014-01-01,C4, 60 months,MORTGAGE,700.0,27.0,0.0,63.0,55000.0,15.61,22.0,debt_consolidation,2.0,15000.0,Individual,361.67,Source Verified,0.0,CO,f,704.0,25383.0,10435099,16.0,7.0,1,457747.2
2014-01-01,D3, 60 months,RENT,750.0,7.0,0.0,43.5,80000.0,18.25,11.52,debt_consolidation,0.0,35000.0,Individual,893.54,Source Verified,0.0,CA,f,754.0,12095.0,10715143,5.0,3.0,1,307756.8
2014-01-01,A4, 36 months,RENT,735.0,14.0,0.0,37.0,40000.0,7.9,22.44,credit_card,0.0,8000.0,Individual,250.33,Not Verified,0.0,NY,f,739.0,9431.0,10715227,6.0,2.0,1,231465.6
2014-01-01,B4, 36 months,MORTGAGE,720.0,12.0,0.0,68.4,60000.0,12.85,25.91,credit_card,1.0,19200.0,Individual,645.54,Source Verified,0.0,PA,w,724.0,33196.0,10725219,11.0,0.0,1,460339.2
2014-01-01,A5, 36 months,RENT,665.0,14.0,1.0,87.9,22000.0,8.9,9.82,credit_card,0.0,8000.0,Individual,254.03,Not Verified,1.0,WV,w,669.0,6769.0,10235298,3.0,7.0,1,1057276.8
2014-01-01,C1, 60 months,MORTGAGE,700.0,42.0,0.0,69.6,87000.0,13.98,26.63,credit_card,2.0,14400.0,Individual,334.92,Verified,0.0,MI,w,704.0,53663.0,7720726,21.0,5.0,1,675907.2
2014-01-01,C4, 60 months,MORTGAGE,660.0,39.0,0.0,84.3,71000.0,15.61,29.54,debt_consolidation,4.0,20000.0,Individual,482.23,Verified,0.0,PA,f,664.0,20821.0,10715226,15.0,11.0,1,504921.6
2014-01-01,A5, 36 months,MORTGAGE,730.0,33.0,0.0,42.1,85000.0,8.9,20.23,debt_consolidation,5.0,26000.0,Individual,825.59,Verified,0.0,UT,w,734.0,18626.0,10715186,13.0,11.0,1,804816.0
2014-01-01,C1, 36 months,MORTGAGE,695.0,14.0,1.0,82.0,140000.0,13.98,8.92,home_improvement,2.0,5125.0,Individual,175.12,Source Verified,0.0,TN,f,699.0,8769.0,10537518,10.0,11.0,1,465609.6
2014-01-01,C4, 36 months,RENT,665.0,60.0,1.0,75.4,105000.0,15.61,11.71,debt_consolidation,3.0,12000.0,Individual,419.58,Verified,1.0,MI,w,669.0,14929.0,10566059,13.0,0.0,1,783820.8
2014-01-01,C3, 36 months,RENT,660.0,21.0,1.0,25.0,35000.0,14.98,7.13,car,0.0,3050.0,Individual,105.7,Source Verified,1.0,NY,w,664.0,4160.0,10715225,6.0,11.0,1,820540.8
2014-01-01,D1, 36 months,MORTGAGE,670.0,17.0,0.0,72.2,50000.0,16.99,23.09,credit_card,1.0,10000.0,Individual,356.48,Verified,0.0,OR,w,674.0,11187.0,10705243,13.0,2.0,1,334108.8
2014-01-01,A3, 36 months,MORTGAGE,725.0,32.0,0.0,39.8,48000.0,7.62,22.35,debt_consolidation,3.0,15000.0,Individual,467.43,Source Verified,0.0,AZ,f,729.0,14918.0,10755258,10.0,2.0,1,407548.8
2014-01-01,B4, 36 months,MORTGAGE,695.0,42.0,0.0,45.0,125000.0,12.85,15.84,home_improvement,2.0,12000.0,Individual,403.47,Verified,0.0,FL,f,699.0,22732.0,9514766,20.0,2.0,1,841708.8
2014-01-01,B2, 36 months,RENT,690.0,24.0,1.0,20.0,49000.0,10.99,10.09,credit_card,0.0,7000.0,Individual,229.14,Source Verified,1.0,NY,f,694.0,4403.0,10705223,17.0,0.0,1,205286.4
2014-01-01,B2, 36 months,RENT,675.0,11.0,0.0,91.4,40000.0,10.99,17.59,credit_card,0.0,6000.0,Individual,196.41,Not Verified,0.0,AR,f,679.0,11967.0,10785212,5.0,4.0,1,310435.2
2014-01-01,A3, 36 months,MORTGAGE,730.0,47.0,0.0,49.7,93000.0,7.62,14.35,car,1.0,3500.0,Individual,109.07,Not Verified,0.0,AR,f,734.0,10596.0,10755233,18.0,0.0,1,357696.0
2014-01-01,B3, 36 months,MORTGAGE,685.0,36.0,0.0,80.7,75000.0,11.99,26.3,debt_consolidation,3.0,12000.0,Individual,398.52,Verified,0.0,GA,f,689.0,20345.0,10705184,13.0,11.0,1,728524.8
2014-01-01,B4, 36 months,RENT,710.0,28.0,0.0,34.4,79000.0,12.85,29.65,debt_consolidation,0.0,12000.0,Individual,403.47,Not Verified,0.0,SC,w,714.0,17971.0,10695154,22.0,3.0,1,1059868.8
2014-01-01,B5, 36 months,MORTGAGE,675.0,45.0,0.0,41.6,92000.0,13.53,15.55,debt_consolidation,1.0,12000.0,Individual,407.4,Not Verified,0.0,MD,f,679.0,13423.0,10725134,20.0,3.0,1,796867.2
2014-01-01,B5, 36 months,MORTGAGE,690.0,16.0,0.0,84.5,62000.0,13.53,34.05,other,1.0,10000.0,Individual,339.5,Verified,0.0,WA,f,694.0,9128.0,10725074,10.0,11.0,1,263001.6
2014-01-01,C5, 60 months,MORTGAGE,680.0,20.0,1.0,74.2,100000.0,16.24,5.42,debt_consolidation,5.0,16000.0,Individual,391.14,Source Verified,0.0,NJ,w,684.0,17885.0,10585236,9.0,2.0,1,415497.6
2014-01-01,B3, 36 months,MORTGAGE,700.0,25.0,0.0,23.6,70000.0,11.99,18.94,debt_consolidation,4.0,9600.0,Individual,318.82,Verified,0.0,TX,f,704.0,6931.0,10585290,9.0,4.0,1,394588.8
2014-01-01,E5, 36 months,MORTGAGE,675.0,41.0,0.0,63.3,107000.0,23.4,13.41,other,8.0,3175.0,Individual,123.57,Source Verified,0.0,NY,f,679.0,1962.0,7384944,7.0,11.0,1,468288.0
2014-01-01,C1, 36 months,RENT,665.0,13.0,0.0,85.1,31000.0,13.98,21.33,debt_consolidation,0.0,4100.0,Individual,140.09,Not Verified,0.0,IL,f,669.0,4256.0,10558896,8.0,2.0,1,331516.8
2014-01-01,C3, 60 months,MORTGAGE,735.0,63.0,0.0,90.8,70000.0,14.98,33.45,home_improvement,3.0,3000.0,Individual,71.34,Source Verified,0.0,MI,f,739.0,18887.0,10695075,33.0,11.0,1,562896.0
2014-01-01,D1, 60 months,MORTGAGE,660.0,39.0,0.0,55.1,52000.0,16.99,10.5,debt_consolidation,2.0,18000.0,Individual,447.25,Verified,0.0,TX,f,664.0,11618.0,10638262,14.0,11.0,0,681177.6
2014-01-01,D1, 36 months,RENT,665.0,29.0,2.0,32.8,95000.0,16.99,5.29,other,0.0,6400.0,Individual,228.15,Verified,2.0,NY,w,669.0,6524.0,10070436,12.0,8.0,1,775872.0
2014-01-01,C1, 36 months,RENT,665.0,21.0,2.0,53.4,28000.0,13.98,12.0,debt_consolidation,0.0,6000.0,Individual,205.01,Verified,0.0,IN,f,669.0,6835.0,10695051,11.0,0.0,0,307756.8
2014-01-01,A1, 36 months,RENT,725.0,18.0,0.0,53.1,81000.0,6.03,18.39,credit_card,0.0,12000.0,Individual,365.23,Not Verified,0.0,CA,w,729.0,10246.0,8806077,9.0,1.0,1,397180.8
2014-01-01,A2, 36 months,RENT,720.0,56.0,0.0,33.6,60000.0,6.62,26.06,credit_card,0.0,18000.0,Individual,552.67,Not Verified,0.0,NY,f,724.0,16585.0,10123485,21.0,2.0,1,486604.8
2014-01-01,C4, 60 months,MORTGAGE,660.0,24.0,0.0,58.3,120000.0,15.61,8.85,debt_consolidation,8.0,15000.0,Individual,361.67,Verified,0.0,KS,f,664.0,4955.0,10556970,9.0,11.0,1,612835.2
2014-01-01,C4, 36 months,MORTGAGE,660.0,20.0,1.0,54.7,80000.0,15.61,17.6,home_improvement,0.0,6000.0,Individual,209.79,Verified,0.0,GA,w,664.0,16076.0,10538865,13.0,11.0,0,276220.8
2014-01-01,B5, 36 months,MORTGAGE,660.0,43.0,0.0,66.9,135000.0,13.53,18.23,debt_consolidation,3.0,18000.0,Individual,611.1,Not Verified,0.0,TN,w,664.0,35931.0,10775056,29.0,2.0,1,1057276.8
2014-01-01,E1, 60 months,MORTGAGE,665.0,20.0,0.0,90.0,100000.0,20.5,15.01,debt_consolidation,4.0,35000.0,Individual,937.06,Verified,0.0,MD,f,669.0,38971.0,10735193,8.0,11.0,1,342057.6
2014-01-01,C5, 36 months,MORTGAGE,695.0,29.0,0.0,50.1,60000.0,16.24,28.0,debt_consolidation,2.0,15000.0,Individual,529.14,Source Verified,0.0,IN,f,699.0,15931.0,10735022,19.0,5.0,1,654912.0
2014-01-01,C1, 36 months,OWN,680.0,14.0,0.0,98.5,98000.0,13.98,8.9,debt_consolidation,2.0,20000.0,Individual,683.36,Verified,0.0,AK,f,684.0,14778.0,10775135,5.0,6.0,1,334108.8
2014-01-01,B2, 36 months,RENT,710.0,8.0,0.0,54.0,60000.0,10.99,3.52,debt_consolidation,0.0,10000.0,Individual,327.34,Not Verified,0.0,WA,w,714.0,4483.0,10745153,5.0,2.0,1,931046.4
2014-01-01,A3, 36 months,RENT,675.0,33.0,0.0,69.8,49000.0,7.62,18.05,credit_card,0.0,16000.0,Individual,498.59,Not Verified,0.0,OH,w,679.0,7606.0,10675185,19.0,3.0,1,263001.6
2014-01-01,A4, 36 months,RENT,725.0,25.0,0.0,61.1,42000.0,7.9,14.94,debt_consolidation,0.0,12000.0,Individual,375.49,Verified,0.0,CA,w,729.0,14975.0,10627925,8.0,8.0,1,355104.0
2014-01-01,C2, 36 months,RENT,715.0,27.0,0.0,33.0,85000.0,14.47,16.89,other,0.0,15000.0,Individual,516.1,Not Verified,0.0,PA,w,719.0,4621.0,10170164,13.0,6.0,1,347155.2
2014-01-01,E1, 36 months,RENT,660.0,13.0,0.0,94.8,42000.0,20.5,30.14,debt_consolidation,0.0,12000.0,Individual,449.03,Verified,0.0,CA,w,664.0,11096.0,10675225,7.0,8.0,0,328838.4
2014-01-01,C5, 60 months,MORTGAGE,695.0,14.0,0.0,95.1,194000.0,16.24,6.71,credit_card,1.0,32000.0,Individual,782.27,Source Verified,0.0,TX,f,699.0,22261.0,10775021,8.0,8.0,1,494553.6
2014-01-01,C2, 36 months,RENT,700.0,9.0,0.0,36.2,30000.0,14.47,11.08,major_purchase,0.0,6000.0,Individual,206.44,Not Verified,0.0,NY,f,704.0,4853.0,10794794,8.0,9.0,1,199929.6
2014-01-01,A3, 36 months,MORTGAGE,705.0,25.0,0.0,73.7,90000.0,7.62,21.36,credit_card,2.0,24000.0,Individual,747.88,Verified,0.0,NY,f,709.0,38119.0,10735040,17.0,11.0,1,570758.4
2014-01-01,B5, 36 months,RENT,720.0,5.0,0.0,38.7,38000.0,13.53,9.29,debt_consolidation,0.0,2100.0,Individual,71.3,Not Verified,0.0,CO,f,724.0,3402.0,10765008,5.0,8.0,1,152668.8
2014-01-01,C5, 36 months,RENT,660.0,22.0,0.0,49.3,81000.0,16.24,30.56,major_purchase,6.0,6500.0,Individual,229.3,Source Verified,0.0,CO,f,664.0,15813.0,10775079,6.0,6.0,1,683856.0
2014-01-01,E4, 60 months,OWN,695.0,33.0,0.0,83.4,120000.0,22.9,21.41,other,3.0,20000.0,Individual,562.67,Source Verified,0.0,IL,f,699.0,31260.0,10774999,11.0,2.0,0,536457.6
2014-01-01,F3, 60 months,MORTGAGE,690.0,31.0,0.0,75.3,101000.0,24.5,30.19,debt_consolidation,8.0,35000.0,Individual,1017.07,Verified,0.0,WA,f,694.0,30584.0,10765200,14.0,11.0,1,541728.0
2014-01-01,B5, 36 months,MORTGAGE,690.0,19.0,0.0,38.2,35000.0,13.53,24.62,debt_consolidation,1.0,2725.0,Individual,92.52,Not Verified,0.0,OH,f,694.0,6074.0,10715192,9.0,6.0,1,560217.6
2014-01-01,B2, 36 months,MORTGAGE,705.0,16.0,0.0,40.9,40000.0,10.99,19.95,debt_consolidation,0.0,13000.0,Individual,425.55,Source Verified,0.0,OH,f,709.0,17118.0,10695252,12.0,2.0,1,207878.4
2014-01-01,C5, 60 months,MORTGAGE,695.0,24.0,0.0,81.7,91000.0,16.24,28.06,debt_consolidation,3.0,30000.0,Individual,733.38,Verified,0.0,VA,w,699.0,39154.0,8935738,10.0,11.0,1,573350.4
2014-01-01,D2, 36 months,MORTGAGE,680.0,46.0,0.0,96.3,80000.0,17.57,23.09,credit_card,9.0,15500.0,Individual,557.03,Verified,0.0,TN,f,684.0,30433.0,9855091,10.0,9.0,1,557625.6
2014-01-01,C5, 36 months,RENT,690.0,18.0,0.0,94.1,67000.0,16.24,11.57,debt_consolidation,0.0,12000.0,Individual,423.31,Source Verified,0.0,WA,w,694.0,11854.0,10745367,8.0,0.0,1,299894.4
2014-01-01,B3, 36 months,RENT,660.0,54.0,1.0,50.9,78000.0,11.99,14.25,credit_card,9.0,6500.0,Individual,215.87,Verified,1.0,CA,w,664.0,4171.0,10454577,6.0,11.0,1,831081.6
2014-01-01,D2, 60 months,OWN,700.0,18.0,0.0,49.5,80000.0,17.57,23.37,debt_consolidation,2.0,22750.0,Individual,572.4,Source Verified,0.0,CA,f,704.0,44609.0,10715360,13.0,0.0,1,628473.6
2014-01-01,B2, 36 months,MORTGAGE,680.0,63.0,0.0,61.3,103000.0,10.99,10.32,credit_card,2.0,22000.0,Individual,720.15,Verified,0.0,TX,w,684.0,19623.0,10745393,17.0,11.0,1,833760.0
2014-01-01,A4, 36 months,MORTGAGE,685.0,28.0,0.0,62.3,60000.0,7.9,28.46,credit_card,2.0,18000.0,Individual,563.23,Not Verified,0.0,AL,w,689.0,30023.0,10755426,13.0,11.0,1,546998.4
2014-01-01,B3, 36 months,RENT,720.0,16.0,0.0,90.9,48822.0,11.99,21.85,debt_consolidation,0.0,19075.0,Individual,633.48,Not Verified,0.0,CA,w,724.0,17998.0,8885097,10.0,3.0,1,391910.4
2014-01-01,A5, 36 months,MORTGAGE,720.0,32.0,2.0,30.4,68900.0,8.9,17.12,credit_card,6.0,20000.0,Individual,635.07,Verified,0.0,VA,f,724.0,23949.0,10675493,13.0,11.0,1,833760.0
2014-01-01,D3, 36 months,MORTGAGE,685.0,32.0,0.0,62.3,131000.0,18.25,18.69,other,2.0,25000.0,Individual,906.95,Verified,0.0,GA,f,689.0,18882.0,10153519,15.0,5.0,1,633830.4
2014-01-01,C5, 36 months,MORTGAGE,660.0,29.0,1.0,32.3,52000.0,16.24,13.35,debt_consolidation,3.0,10000.0,Individual,352.76,Source Verified,0.0,MI,f,664.0,3908.0,10578840,10.0,11.0,0,402451.2
2014-01-01,A5, 36 months,RENT,790.0,13.0,0.0,15.4,120000.0,8.9,4.12,major_purchase,0.0,10000.0,Individual,317.54,Not Verified,0.0,NY,w,794.0,4622.0,10695488,13.0,0.0,1,1236038.4
2014-01-01,C3, 36 months,MORTGAGE,695.0,32.0,0.0,43.8,106000.0,14.98,9.25,other,3.0,19500.0,Individual,675.79,Not Verified,0.0,CA,w,699.0,14857.0,10705333,14.0,7.0,1,607564.8
2014-01-01,A2, 36 months,RENT,765.0,30.0,0.0,28.5,105000.0,6.62,12.37,debt_consolidation,3.0,15900.0,Individual,488.19,Not Verified,0.0,CA,f,769.0,16514.0,10715406,12.0,4.0,1,933638.4
2014-01-01,C5, 36 months,RENT,670.0,24.0,1.0,69.0,26000.0,16.24,18.01,credit_card,2.0,8875.0,Individual,313.08,Not Verified,1.0,FL,w,674.0,9953.0,10558437,11.0,2.0,1,639100.8
2014-01-01,D2, 60 months,MORTGAGE,690.0,31.0,0.0,48.1,190000.0,17.57,11.85,credit_card,0.0,16000.0,Individual,402.57,Verified,0.0,NY,f,694.0,31419.0,10675496,22.0,11.0,0,402451.2
2014-01-01,C1, 36 months,OWN,665.0,15.0,0.0,49.6,50000.0,13.98,5.31,debt_consolidation,0.0,20425.0,Individual,697.88,Verified,0.0,NY,f,669.0,6151.0,10735411,6.0,7.0,1,349833.6
2014-01-01,B2, 36 months,MORTGAGE,695.0,37.0,3.0,37.0,77744.0,10.99,14.22,home_improvement,4.0,10200.0,Individual,333.89,Source Verified,0.0,OR,w,699.0,8629.0,10177968,12.0,11.0,1,633830.4
2014-01-01,B1, 36 months,MORTGAGE,680.0,43.0,0.0,61.2,259200.0,9.67,18.61,credit_card,7.0,20000.0,Individual,642.25,Verified,0.0,CA,w,684.0,36093.0,10536512,17.0,11.0,1,667958.4
2014-01-01,D2, 60 months,MORTGAGE,710.0,25.0,0.0,80.8,140000.0,17.57,8.78,debt_consolidation,6.0,35000.0,Individual,880.61,Verified,0.0,VA,f,714.0,23914.0,10536307,9.0,11.0,1,754704.0
2014-01-01,B3, 36 months,RENT,660.0,51.0,0.0,88.7,122000.0,11.99,26.89,debt_consolidation,0.0,10200.0,Individual,338.74,Not Verified,0.0,PA,f,664.0,16138.0,10735590,21.0,6.0,1,604886.4
2014-01-01,A1, 36 months,MORTGAGE,785.0,24.0,0.0,19.5,70000.0,6.03,2.54,home_improvement,1.0,6000.0,Individual,182.62,Not Verified,0.0,PA,w,789.0,6638.0,7383024,9.0,6.0,1,386640.0
2014-01-01,C3, 36 months,RENT,665.0,36.0,1.0,66.0,50000.0,14.98,7.83,debt_consolidation,6.0,15000.0,Individual,519.84,Not Verified,1.0,IL,f,669.0,5730.0,10785414,8.0,2.0,1,573350.4
2014-01-01,A5, 36 months,RENT,685.0,23.0,0.0,38.3,25000.0,8.9,16.99,credit_card,0.0,8000.0,Individual,254.03,Not Verified,0.0,FL,w,689.0,12261.0,10785377,12.0,6.0,1,213148.8
2014-01-01,C3, 36 months,OWN,670.0,23.0,0.0,72.5,39000.0,14.98,21.29,debt_consolidation,1.0,5700.0,Individual,197.54,Not Verified,0.0,FL,w,674.0,4714.0,10775413,10.0,3.0,1,299894.4
2014-01-01,B3, 36 months,OWN,680.0,38.0,0.0,92.4,110000.0,11.99,12.81,debt_consolidation,5.0,8000.0,Individual,265.68,Verified,0.0,MA,w,684.0,6470.0,10765381,13.0,11.0,1,539136.0
2014-01-01,B5, 36 months,RENT,675.0,21.0,1.0,59.0,40000.0,13.53,12.03,debt_consolidation,1.0,15000.0,Individual,509.25,Not Verified,1.0,OK,w,679.0,6321.0,10785426,8.0,11.0,1,1217721.6
2014-01-01,G1, 60 months,RENT,670.0,25.0,1.0,79.5,70000.0,25.8,13.61,vacation,1.0,5000.0,Individual,149.12,Source Verified,1.0,OR,f,674.0,10376.0,10695506,14.0,11.0,1,463017.6
2014-01-01,A2, 36 months,MORTGAGE,760.0,19.0,0.0,39.6,80000.0,6.62,14.57,credit_card,5.0,12000.0,Individual,368.45,Verified,0.0,CA,w,764.0,19636.0,3157395,13.0,11.0,1,857347.2
2014-01-01,A5, 36 months,MORTGAGE,680.0,15.0,1.0,66.3,42240.0,8.9,8.84,credit_card,1.0,12000.0,Individual,381.04,Not Verified,1.0,IL,f,684.0,11800.0,10675247,9.0,0.0,1,507600.0
2014-01-01,C2, 36 months,MORTGAGE,695.0,16.0,0.0,69.9,61000.0,14.47,17.37,debt_consolidation,2.0,11650.0,Individual,400.84,Not Verified,0.0,IL,w,699.0,31016.0,10755356,13.0,8.0,1,386640.0
2014-01-01,E3, 60 months,MORTGAGE,670.0,20.0,0.0,77.5,47000.0,22.4,34.6,debt_consolidation,1.0,10625.0,Individual,295.88,Source Verified,0.0,CA,f,674.0,11156.0,10785324,15.0,2.0,1,357696.0
2014-01-01,C5, 36 months,MORTGAGE,700.0,29.0,0.0,63.2,65000.0,16.24,19.87,debt_consolidation,7.0,15000.0,Individual,529.14,Source Verified,0.0,MO,f,704.0,11308.0,10098406,15.0,0.0,1,660009.6
2014-01-01,D2, 36 months,MORTGAGE,660.0,46.0,0.0,44.5,130000.0,17.57,22.2,debt_consolidation,7.0,16000.0,Individual,575.0,Verified,0.0,GA,w,664.0,16815.0,10538409,18.0,5.0,1,436665.6
2014-01-01,C3, 60 months,MORTGAGE,710.0,31.0,2.0,34.0,42000.0,14.98,28.97,debt_consolidation,2.0,12000.0,Individual,285.36,Verified,2.0,GA,f,714.0,14225.0,10588612,20.0,2.0,1,399859.2
2014-01-01,C3, 36 months,MORTGAGE,700.0,18.0,0.0,55.7,109000.0,14.98,17.16,credit_card,1.0,23850.0,Individual,826.54,Source Verified,0.0,AL,f,704.0,9018.0,10648847,11.0,5.0,1,220924.8
2014-01-01,B5, 36 months,MORTGAGE,680.0,40.0,0.0,64.5,45000.0,13.53,28.78,debt_consolidation,1.0,11200.0,Individual,380.24,Verified,0.0,PA,f,684.0,4061.0,10725291,19.0,11.0,1,489283.2
2014-01-01,C3, 60 months,OWN,675.0,45.0,0.0,52.8,65000.0,14.98,17.35,credit_card,1.0,18500.0,Individual,439.92,Source Verified,0.0,CA,f,679.0,38749.0,9026899,19.0,7.0,1,752284.8
2014-01-01,B4, 60 months,MORTGAGE,690.0,62.0,0.0,41.5,70000.0,12.85,15.89,credit_card,3.0,20000.0,Individual,453.53,Source Verified,0.0,RI,w,694.0,25245.0,10675403,22.0,0.0,1,788918.4
2014-01-01,C1, 36 months,OWN,665.0,22.0,1.0,65.2,40000.0,13.98,12.87,debt_consolidation,0.0,9600.0,Individual,328.02,Not Verified,1.0,WY,f,669.0,8604.0,10615730,9.0,0.0,1,394588.8
2014-01-01,D4, 60 months,OWN,675.0,21.0,0.0,69.0,40000.0,19.22,19.88,debt_consolidation,1.0,16000.0,Individual,416.99,Verified,0.0,MI,f,679.0,10967.0,10695340,9.0,11.0,0,828489.6
2014-01-01,C2, 36 months,RENT,665.0,7.0,0.0,89.6,74500.0,14.47,6.0,debt_consolidation,0.0,7000.0,Individual,240.85,Not Verified,0.0,MA,f,669.0,6721.0,10705325,5.0,2.0,1,194659.2
2014-01-01,B4, 36 months,RENT,730.0,21.0,0.0,53.1,61000.0,12.85,31.87,credit_card,0.0,20000.0,Individual,672.44,Verified,0.0,NJ,w,734.0,34751.0,10675385,10.0,11.0,1,817862.4
2014-01-01,B5, 36 months,MORTGAGE,710.0,37.0,0.0,39.5,212000.0,13.53,10.35,debt_consolidation,5.0,20000.0,Individual,679.0,Verified,0.0,CT,f,714.0,10592.0,10675343,14.0,11.0,1,925689.6
2014-01-01,C1, 60 months,RENT,725.0,23.0,0.0,68.7,65000.0,13.98,27.75,debt_consolidation,0.0,12000.0,Individual,279.1,Source Verified,0.0,CA,w,729.0,29253.0,10615378,11.0,8.0,0,1020384.0
2014-01-01,B3, 36 months,RENT,700.0,20.0,0.0,45.8,45000.0,11.99,23.23,other,0.0,10000.0,Individual,332.1,Not Verified,0.0,NC,f,704.0,16293.0,10153462,14.0,11.0,1,478656.0
2014-01-01,A2, 36 months,RENT,720.0,18.0,0.0,40.0,70000.0,6.62,11.02,debt_consolidation,0.0,7500.0,Individual,230.28,Not Verified,0.0,NY,f,724.0,7475.0,10675433,7.0,0.0,1,234144.0
2014-01-01,D1, 60 months,MORTGAGE,715.0,31.0,0.0,67.1,65000.0,16.99,25.09,debt_consolidation,5.0,30750.0,Individual,764.06,Verified,0.0,PA,f,719.0,28641.0,10705289,15.0,11.0,1,523411.2
2014-01-01,A4, 36 months,RENT,710.0,14.0,1.0,35.9,65000.0,7.9,15.6,debt_consolidation,0.0,7500.0,Individual,234.68,Not Verified,1.0,FL,w,714.0,7892.0,7698225,7.0,7.0,1,565401.6
